Date,Hashrate,MVRV
2021-07-08,88177750.04846403,1.8035115041218688
2021-07-09,88534744.98793149,1.7231086914019844
2021-07-10,88891739.92739896,1.7231086914019844
2021-07-11,89248734.86686642,1.7231086914019844
2021-07-12,89784227.27606761,1.7231086914019844
2021-07-13,90319719.68526882,1.7586305414462304
2021-07-14,90855212.09447001,1.7586305414462304
2021-07-15,91390704.5036712,1.7586305414462304
2021-07-16,97428933.16087323,1.7586305414462304
2021-07-17,103467161.81807527,1.6428896777161084
2021-07-18,109505390.4752773,1.6428896777161084
2021-07-19,115543619.13247934,1.6428896777161084
2021-07-20,109596521.08889584,1.6428896777161084
2021-07-21,103649423.04531235,1.6037418992639814
2021-07-22,97702325.00172886,1.6037418992639814
2021-07-23,91755226.95814537,1.6037418992639814
2021-07-24,97702325.00172886,1.6760080360939784
2021-07-25,103649423.04531235,1.6760080360939784
2021-07-26,109596521.08889584,1.6760080360939784
2021-07-27,115543619.13247934,1.6760080360939784
2021-07-28,114774179.8808319,1.9451890123967024
2021-07-29,114004740.62918447,1.9451890123967024
2021-07-30,113235301.37753704,1.9451890123967024
2021-07-31,112465862.1258896,1.9859930676565896
2021-08-01,108850547.41844451,1.9859930676565896
2021-08-02,105235232.71099943,1.9859930676565896
2021-08-03,101619918.00355436,1.9859930676565896
2021-08-04,98004603.29610927,1.9750706964423923
2021-08-05,101968024.75293723,1.9750706964423923
2021-08-06,105931446.20976517,1.9750706964423923
2021-08-07,109894867.6665931,2.055099490625603
2021-08-08,113858289.12342106,2.055099490625603
2021-08-09,112597200.47806671,2.055099490625603
2021-08-10,111336111.83271238,2.055099490625603
2021-08-11,110075023.18735805,2.280607074577996
2021-08-12,108813934.5420037,2.280607074577996
2021-08-13,112735679.83340763,2.280607074577996
2021-08-14,116657425.12481156,2.263112747361062
2021-08-15,120579170.41621548,2.263112747361062
2021-08-16,124500915.7076194,2.263112747361062
2021-08-17,124307591.3043467,2.263112747361062
2021-08-18,124114266.90107399,2.313447246516497
2021-08-19,123920942.4978013,2.313447246516497
2021-08-20,123727618.0945286,2.313447246516497
2021-08-21,122567671.6748924,2.3049541574677965
2021-08-22,121407725.25525619,2.3049541574677965
2021-08-23,120247778.83561999,2.3049541574677965
2021-08-24,119087832.41598378,2.451465301501196
2021-08-25,120182467.78957596,2.451465301501196
2021-08-26,121277103.16316813,2.451465301501196
2021-08-27,122371738.5367603,2.451465301501196
2021-08-28,123466373.91035248,2.2874560155584285
2021-08-29,122590725.86843508,2.2874560155584285
2021-08-30,121715077.8265177,2.2874560155584285
2021-08-31,120839429.7846003,2.337610133872571
2021-09-01,119963781.7426829,2.337610133872571
2021-09-02,125874406.0256253,2.337610133872571
2021-09-03,131785030.3085677,2.337610133872571
2021-09-04,137695654.59151012,2.392469100768359
2021-09-05,143606278.8744525,2.392469100768359
2021-09-06,139057926.74616957,2.392469100768359
2021-09-07,134509574.61788663,2.48738501031926
2021-09-08,129961222.48960371,2.48738501031926
2021-09-09,125412870.36132078,2.48738501031926
2021-09-10,130447693.62400153,2.48738501031926
2021-09-11,135482516.8866823,2.216647206943289
2021-09-12,140517340.14936304,2.216647206943289
2021-09-13,145552163.4120438,2.216647206943289
2021-09-14,142805896.1778543,2.216647206943289
2021-09-15,140059628.9436648,2.1535146077494502
2021-09-16,137313361.7094753,2.1535146077494502
2021-09-17,134567094.4752858,2.1535146077494502
2021-09-18,129407547.7173439,2.1535146077494502
2021-09-19,124248000.959402,2.263877427317635
2021-09-20,119088454.20146011,2.263877427317635
2021-09-21,113928907.4435182,2.263877427317635
2021-09-22,119444283.7038463,2.059683213612928
2021-09-23,124959659.96417439,2.059683213612928
2021-09-24,130475036.22450249,2.059683213612928
2021-09-25,135990412.4848306,2.059683213612928
2021-09-26,132685089.95915762,2.02378860921198
2021-09-27,129379767.43348464,2.02378860921198
2021-09-28,126074444.90781169,2.02378860921198
2021-09-29,122769122.38213871,1.9865541360855272
2021-09-30,127491011.70452866,1.9865541360855272
2021-10-01,132212901.02691862,1.9865541360855272
2021-10-02,136934790.34930855,1.9865541360855272
2021-10-03,141656679.6716985,2.2561281531121606
2021-10-04,141100834.07121974,2.2561281531121606
2021-10-05,140544988.470741,2.2561281531121606
2021-10-06,139989142.87026227,2.345051482064565
2021-10-07,139433297.2697835,2.345051482064565
2021-10-08,140669408.0611823,2.345051482064565
2021-10-09,141905518.85258108,2.345051482064565
2021-10-10,143141629.64397985,2.530669403369912
2021-10-11,144377740.43537864,2.530669403369912
2021-10-12,143141629.64397985,2.530669403369912
2021-10-13,141905518.85258108,2.530669403369912
2021-10-14,140669408.0611823,2.564311237449965
2021-10-15,139433297.2697835,2.564311237449965
2021-10-16,143259272.63462108,2.564311237449965
2021-10-17,147085247.99945867,2.564311237449965
2021-10-18,150911223.3642963,2.768017842857924
2021-10-19,154737198.72913387,2.768017842857924
2021-10-20,152241437.45930916,2.768017842857924
2021-10-21,149745676.18948442,2.890492671486309
2021-10-22,147249914.91965967,2.890492671486309
2021-10-23,144754153.64983496,2.890492671486309
2021-10-24,147749067.17362463,2.890492671486309
2021-10-25,150743980.69741434,2.6949481507153163
2021-10-26,153738894.221204,2.6949481507153163
2021-10-27,156733807.7449937,2.6949481507153163
2021-10-28,152594180.5961069,2.6178843805573337
2021-10-29,148454553.44722012,2.6178843805573337
2021-10-30,144314926.29833335,2.6178843805573337
2021-10-31,140175299.14944655,2.6178843805573337
2021-11-01,143623208.77402747,2.688015172258738
2021-11-02,147071118.3986084,2.688015172258738
2021-11-03,150519028.02318928,2.688015172258738
2021-11-04,153966937.6477702,2.702066449301622
2021-11-05,151813553.90444475,2.702066449301622
2021-11-06,149660170.16111928,2.702066449301622
2021-11-07,147506786.4177938,2.702066449301622
2021-11-08,145353402.67446837,2.6137855045846807
2021-11-09,147237613.44987813,2.6137855045846807
2021-11-10,149121824.2252879,2.6137855045846807
2021-11-11,151006035.00069767,2.6137855045846807
2021-11-12,152890245.77610743,2.814829333989936
2021-11-13,156935360.1685983,2.814829333989936
2021-11-14,160980474.56108916,2.814829333989936
2021-11-15,165025588.95358,2.670664529419422
2021-11-16,169070703.34607086,2.670664529419422
2021-11-17,167661780.81818694,2.670664529419422
2021-11-18,166252858.290303,2.670664529419422
2021-11-19,164843935.76241907,2.470387551097858
2021-11-20,163435013.23453516,2.470387551097858
2021-11-21,166816427.30145657,2.470387551097858
2021-11-22,170197841.36837798,2.470387551097858
2021-11-23,173579255.43529943,2.430615716848469
2021-11-24,176960669.50222084,2.430615716848469
2021-11-25,171526781.28144363,2.430615716848469
2021-11-26,166092893.06066644,2.3760841505696764
2021-11-27,160659004.83988923,2.3760841505696764
2021-11-28,155225116.619112,2.3760841505696764
2021-11-29,159443413.69313985,2.3760841505696764
2021-11-30,163661710.76716772,2.3428922985760137
2021-12-01,167880007.84119558,2.3428922985760137
2021-12-02,172098304.91522342,2.3428922985760137
2021-12-03,176817129.4048344,2.3428922985760137
2021-12-04,181535953.89444536,2.30594121159496
2021-12-05,186254778.3840563,2.30594121159496
2021-12-06,190973602.87366727,2.30594121159496
2021-12-07,186532356.2952099,1.9917739424172736
2021-12-08,182091109.71675253,1.9917739424172736
2021-12-09,177649863.13829517,1.9917739424172736
2021-12-10,173208616.55983782,1.9917739424172736
2021-12-11,174408369.28406417,1.9828931810385364
2021-12-12,175608122.00829053,1.9828931810385364
2021-12-13,176807874.73251686,1.9828931810385364
2021-12-14,178007627.4567432,2.004578475319395
2021-12-15,171993856.25888026,2.004578475319395
2021-12-16,165980085.06101733,2.004578475319395
2021-12-17,159966313.86315438,2.004578475319395
2021-12-18,153952542.66529143,1.9553811671868264
2021-12-19,159966313.86315438,1.9553811671868264
2021-12-20,165980085.06101733,1.9553811671868264
2021-12-21,171993856.25888026,1.9553811671868264
2021-12-22,178007627.4567432,1.918417273638668
2021-12-23,173926290.22423443,1.918417273638668
2021-12-24,169844952.99172568,1.918417273638668
2021-12-25,165763615.7592169,1.918417273638668
2021-12-26,161682278.52670813,2.0765131273416984
2021-12-27,157157587.89629653,2.0765131273416984
2021-12-28,152632897.26588494,2.0765131273416984
2021-12-29,148108206.63547334,2.0765131273416984
2021-12-30,143583516.00506175,2.0697564162791395
2021-12-31,149918082.88763797,2.0697564162791395
2022-01-01,156252649.77021423,2.0697564162791395
2022-01-02,162587216.6527905,1.893699772585165
2022-01-03,168921783.5353667,1.893699772585165
2022-01-04,168921783.5353667,1.893699772585165
2022-01-05,168921783.5353667,1.893699772585165
2022-01-06,168921783.5353667,1.890681922754453
2022-01-07,168921783.5353667,1.890681922754453
2022-01-08,174546869.76064232,1.890681922754453
2022-01-09,180171955.98591793,1.890681922754453
2022-01-10,185797042.2111935,1.7059756034219522
2022-01-11,191422128.4364691,1.7059756034219522
2022-01-12,193845193.35338646,1.7059756034219522
2022-01-13,196268258.2703038,1.7504535448254324
2022-01-14,198691323.18722114,1.7504535448254324
2022-01-15,201114388.1041385,1.7504535448254324
2022-01-16,203234569.90644115,1.7504535448254324
2022-01-17,205354751.7087438,1.7731015110167367
2022-01-18,207474933.51104644,1.7731015110167367
2022-01-19,209595115.3133491,1.7731015110167367
2022-01-20,203882843.76704392,1.7230186142166573
2022-01-21,198170572.22073877,1.7230186142166573
2022-01-22,192458300.6744336,1.7230186142166573
2022-01-23,186746029.1281284,1.7230186142166573
2022-01-24,183434929.3208921,1.470257784250764
2022-01-25,180123829.51365578,1.470257784250764
2022-01-26,176812729.70641947,1.470257784250764
2022-01-27,173501629.89918315,1.5599433144028043
2022-01-28,177474949.66786674,1.5599433144028043
2022-01-29,181448269.43655032,1.5599433144028043
2022-01-30,185421589.2052339,1.5599433144028043
2022-01-31,189394908.97391748,1.5905337530830297
2022-02-01,185157547.86692813,1.5905337530830297
2022-02-02,180920186.75993878,1.5905337530830297
2022-02-03,176682825.65294942,1.5905337530830297
2022-02-04,172445464.54596007,1.568334250842675
2022-02-05,180415636.94031596,1.568334250842675
2022-02-06,188385809.33467185,1.568334250842675
2022-02-07,196355981.72902775,1.568334250842675
2022-02-08,204326154.12338364,1.7354640067429543
2022-02-09,215272198.0942792,1.7354640067429543
2022-02-10,226218242.06517476,1.7354640067429543
2022-02-11,237164286.03607032,1.8421973084182308
2022-02-12,248110330.00696588,1.8421973084182308
2022-02-13,237827682.64036703,1.8421973084182308
2022-02-14,227545035.27376816,1.8421973084182308
2022-02-15,217262387.90716928,1.7509866003150725
2022-02-16,206979740.54057044,1.7509866003150725
2022-02-17,205283974.35919768,1.7509866003150725
2022-02-18,203588208.17782488,1.8082482939613491
2022-02-19,201892441.9964521,1.8082482939613491
2022-02-20,200196675.81507933,1.8082482939613491
2022-02-21,196025911.7355985,1.8082482939613491
2022-02-22,191855147.6561177,1.6025319884371023
2022-02-23,187684383.5766369,1.6025319884371023
2022-02-24,183513619.49715608,1.6025319884371023
2022-02-25,191160020.3095376,1.6025319884371023
2022-02-26,198806421.1219191,1.5315512956943689
2022-02-27,206452821.9343006,1.5315512956943689
2022-02-28,214099222.7466821,1.5315512956943689
2022-03-01,208165738.7213871,1.5315512956943689
2022-03-02,202232254.6960921,1.7006868134203998
2022-03-03,196298770.6707971,1.7006868134203998
2022-03-04,190365286.6455021,1.7006868134203998
2022-03-05,193446739.1271739,1.7055835080276676
2022-03-06,196528191.6088457,1.7055835080276676
2022-03-07,199609644.0905175,1.7055835080276676
2022-03-08,202691096.5721893,1.7055835080276676
2022-03-09,205430165.44478646,1.6032988892152795
2022-03-10,208169234.3173836,1.6032988892152795
2022-03-11,210908303.18998075,1.6032988892152795
2022-03-12,213647372.0625779,1.6032988892152795
2022-03-13,213304988.45350325,1.6147191323020351
2022-03-14,212962604.8444286,1.6147191323020351
2022-03-15,212620221.23535395,1.6147191323020351
2022-03-16,212277837.6262793,1.6147191323020351
2022-03-17,211748616.0334167,1.6264680900869637
2022-03-18,211219394.4405541,1.6264680900869637
2022-03-19,210690172.84769154,1.6264680900869637
2022-03-20,210160951.25482893,1.7298289907400215
2022-03-21,206408077.1252784,1.7298289907400215
2022-03-22,202655202.9957279,1.7298289907400215
2022-03-23,198902328.8661774,1.7298289907400215
2022-03-24,195149454.7366269,1.752863552409768
2022-03-25,200608180.7432458,1.752863552409768
2022-03-26,206066906.74986476,1.752863552409768
2022-03-27,211525632.75648367,1.752863552409768
2022-03-28,216984358.7631026,1.822635344738736
2022-03-29,212831170.6434961,1.822635344738736
2022-03-30,208677982.52388957,1.822635344738736
2022-03-31,204524794.40428305,1.9284260257227104
2022-04-01,200371606.28467655,1.9284260257227104
2022-04-02,201792681.5065537,1.9284260257227104
2022-04-03,203213756.72843087,1.9284260257227104
2022-04-04,204634831.95030805,1.8805733349440332
2022-04-05,206055907.1721852,1.8805733349440332
2022-04-06,208898057.61593947,1.8805733349440332
2022-04-07,211740208.05969375,1.8805733349440332
2022-04-08,214582358.503448,1.7899385745410596
2022-04-09,217424508.94720227,1.7899385745410596
2022-04-10,212806014.47610158,1.7899385745410596
2022-04-11,208187520.00500086,1.7899385745410596
2022-04-12,203569025.53390014,1.7380150696661163
2022-04-13,198950531.06279945,1.7380150696661163
2022-04-14,207091536.37850875,1.7380150696661163
2022-04-15,215232541.69421804,1.6629827980880816
2022-04-16,223373547.0099273,1.6629827980880816
2022-04-17,231514552.3256366,1.6629827980880816
2022-04-18,232917670.82457983,1.6629827980880816
2022-04-19,234320789.3235231,1.6182229918954052
2022-04-20,235723907.82246637,1.6182229918954052
2022-04-21,237127026.3214096,1.6182229918954052
2022-04-22,234671568.94825894,1.6182229918954052
2022-04-23,232216111.57510823,1.683609807823431
2022-04-24,229760654.20195752,1.683609807823431
2022-04-25,227305196.82880685,1.683609807823431
2022-04-26,226019698.92359698,1.5893535415115625
2022-04-27,224734201.01838714,1.5893535415115625
2022-04-28,223448703.1131773,1.5893535415115625
2022-04-29,222163205.20796743,1.5893535415115625
2022-04-30,222163205.20796743,1.616996056505178
2022-05-01,222163205.20796743,1.616996056505178
2022-05-02,222163205.20796743,1.616996056505178
2022-05-03,222163205.20796743,1.5791688413347873
2022-05-04,219571301.1472078,1.5791688413347873
2022-05-05,216979397.0864482,1.5791688413347873
2022-05-06,214387493.0256886,1.5791688413347873
2022-05-07,211795588.96492895,1.5268239676879134
2022-05-08,215161091.1965205,1.5268239676879134
2022-05-09,218526593.4281121,1.5268239676879134
2022-05-10,221892095.65970364,1.343200022803245
2022-05-11,225257597.8912952,1.343200022803245
2022-05-12,216324969.009399,1.343200022803245
2022-05-13,207392340.1275028,1.343200022803245
2022-05-14,198459711.2456066,1.2493475864684829
2022-05-15,189527082.3637104,1.2493475864684829
2022-05-16,189527082.3637104,1.2493475864684829
2022-05-17,189527082.3637104,1.2493475864684829
2022-05-18,189527082.3637104,1.2544287922889246
2022-05-19,189527082.3637104,1.2544287922889246
2022-05-20,204285338.77727804,1.2544287922889246
2022-05-21,219043595.19084567,1.2544287922889246
2022-05-22,233801851.60441327,1.2321845131988538
2022-05-23,248560108.0179809,1.2321845131988538
2022-05-24,237694267.25513634,1.2321845131988538
2022-05-25,226828426.49229178,1.2321845131988538
2022-05-26,215962585.72944722,1.2441345275600455
2022-05-27,205096744.96660265,1.2441345275600455
2022-05-28,208069161.56032154,1.2441345275600455
2022-05-29,211041578.1540404,1.2441345275600455
2022-05-30,214013994.74775928,1.2222918626713712
2022-05-31,216986411.34147817,1.2222918626713712
2022-06-01,214385546.82197416,1.2222918626713712
2022-06-02,211784682.30247015,1.2222918626713712
2022-06-03,209183817.7829661,1.3099728792179846
2022-06-04,206582953.2634621,1.3099728792179846
2022-06-05,221538657.1316325,1.3099728792179846
2022-06-06,236494360.99980295,1.263680063853016
2022-06-07,251450064.8679734,1.263680063853016
2022-06-08,266405768.7361438,1.263680063853016
2022-06-09,247600480.8812244,1.263680063853016
2022-06-10,228795193.02630496,1.2895616242699748
2022-06-11,209989905.17138553,1.2895616242699748
2022-06-12,191184617.31646612,1.2895616242699748
2022-06-13,188173835.9414037,1.2895616242699748
2022-06-14,185163054.56634122,1.1756163829817623
2022-06-15,182152273.19127876,1.1756163829817623
2022-06-16,179141491.81621632,1.1756163829817623
2022-06-17,184034011.55069283,0.9442459276370154
2022-06-18,188926531.2851693,0.9442459276370154
2022-06-19,193819051.0196458,0.9442459276370154
2022-06-20,198711570.75412232,0.9442459276370154
2022-06-21,196439277.11859164,0.9442459276370154
2022-06-22,194166983.48306096,0.900747084849074
2022-06-23,191894689.84753028,0.900747084849074
2022-06-24,189622396.2119996,0.900747084849074
2022-06-25,195869645.69960424,0.9325626420498992
2022-06-26,202116895.1872089,0.9325626420498992
2022-06-27,208364144.6748135,0.9325626420498992
2022-06-28,214611394.16241816,0.9325626420498992
2022-06-29,211671512.05060422,0.9273006979196564
2022-06-30,208731629.93879026,0.9273006979196564
2022-07-01,205791747.82697633,0.9273006979196564
2022-07-02,202851865.7151624,0.9273006979196564
2022-07-03,198809527.81141824,0.8669491616960612
2022-07-04,194767189.90767404,0.8669491616960612
2022-07-05,190724852.00392985,0.8669491616960612
2022-07-06,186682514.1001857,0.8669491616960612
2022-07-07,195443536.53771043,0.8990285588835453
2022-07-08,204204558.97523516,0.8990285588835453
2022-07-09,212965581.41275987,0.8990285588835453
2022-07-10,221726603.8502846,0.8990285588835453
2022-07-11,211219951.0534574,0.975786696535698
2022-07-12,200713298.25663018,0.975786696535698
2022-07-13,190206645.459803,0.975786696535698
2022-07-14,179699992.6629758,0.975786696535698
2022-07-15,182236081.2691065,0.8877599514888651
2022-07-16,184772169.8752372,0.8877599514888651
2022-07-17,187308258.4813679,0.8877599514888651
2022-07-18,189844347.0874986,0.8877599514888651
2022-07-19,187811225.97530597,0.9656349234723232
2022-07-20,185778104.86311334,0.9656349234723232
2022-07-21,183744983.75092074,0.9656349234723232
2022-07-22,181711862.6387281,0.9656349234723232
2022-07-23,191348097.77866068,1.0466711447759276
2022-07-24,200984332.91859323,1.0466711447759276
2022-07-25,210620568.0585258,1.0466711447759276
2022-07-26,220256803.19845837,1.0137170569704237
2022-07-27,209588114.29353303,1.0137170569704237
2022-07-28,198919425.38860768,1.0137170569704237
2022-07-29,188250736.48368236,1.0137170569704237
2022-07-30,177582047.57875702,1.0817189844447068
2022-07-31,183088467.65871847,1.0817189844447068
2022-08-01,188594887.73867995,1.0817189844447068
2022-08-02,194101307.81864142,1.0817189844447068
2022-08-03,199607727.89860287,1.0618540030660326
2022-08-04,205378468.00943172,1.0618540030660326
2022-08-05,211149208.1202606,1.0618540030660326
2022-08-06,216919948.23108944,1.056450261355388
2022-08-07,222690688.3419183,1.056450261355388
2022-08-08,216037979.09899935,1.056450261355388
2022-08-09,209385269.8560804,1.056450261355388
2022-08-10,202732560.61316144,1.0987985252580048
2022-08-11,196079851.3702425,1.0987985252580048
2022-08-12,197830564.3289054,1.0987985252580048
2022-08-13,199581277.28756827,1.0987985252580048
2022-08-14,201331990.24623114,1.1044234160520645
2022-08-15,203082703.20489404,1.1044234160520645
2022-08-16,215028815.10019842,1.1044234160520645
2022-08-17,226974926.99550283,1.1014893650578603
2022-08-18,238921038.8908072,1.1014893650578603
2022-08-19,250867150.7861116,1.1014893650578603
2022-08-20,248753101.76263312,1.1014893650578603
2022-08-21,246639052.73915464,0.9773359377419908
2022-08-22,244525003.71567616,0.9773359377419908
2022-08-23,242410954.69219768,0.9773359377419908
2022-08-24,232897734.08654457,0.9773359377419908
2022-08-25,223384513.4808915,0.9883407870192568
2022-08-26,213871292.87523842,0.9883407870192568
2022-08-27,204358072.2695853,0.9883407870192568
2022-08-28,208234226.42515936,0.9476001931088166
2022-08-29,212110380.58073342,0.9476001931088166
2022-08-30,215986534.7363075,0.9476001931088166
2022-08-31,219862688.89188156,0.9324685348908311
2022-09-01,229571875.67333648,0.9324685348908311
2022-09-02,239281062.45479143,0.9324685348908311
2022-09-03,248990249.23624635,0.9324685348908311
2022-09-04,258699436.01770127,0.9211783603763776
2022-09-05,242915690.6654308,0.9211783603763776
2022-09-06,227131945.31316036,0.9211783603763776
2022-09-07,211348199.9608899,0.9211783603763776
2022-09-08,195564454.60861945,0.8916911083543773
2022-09-09,205573658.97835192,0.8916911083543773
2022-09-10,215582863.3480844,0.8916911083543773
2022-09-11,225592067.7178169,0.8916911083543773
2022-09-12,235601272.08754936,0.9965995788084108
2022-09-13,227676424.9254906,0.9965995788084108
2022-09-14,219751577.76343185,0.9965995788084108
2022-09-15,211826730.60137308,0.9517706738049796
2022-09-16,203901883.4393143,0.9517706738049796
2022-09-17,213459784.22553217,0.9517706738049796
2022-09-18,223017685.01175,0.9517706738049796
2022-09-19,232575585.79796785,0.936207849210282
2022-09-20,242133486.58418572,0.936207849210282
2022-09-21,239744011.38763127,0.936207849210282
2022-09-22,237354536.19107682,0.936207849210282
2022-09-23,234965060.99452233,0.8893991974069794
2022-09-24,232575585.79796788,0.8893991974069794
2022-09-25,233002625.31831318,0.8893991974069794
2022-09-26,233429664.83865845,0.8893991974069794
2022-09-27,233856704.35900375,0.8906345897060144
2022-09-28,234283743.87934905,0.8906345897060144
2022-09-29,236901254.14724785,0.8906345897060144
2022-09-30,239518764.41514665,0.9121728122736534
2022-10-01,242136274.68304545,0.9121728122736534
2022-10-02,244753784.95094424,0.9121728122736534
2022-10-03,245533255.60365424,0.9121728122736534
2022-10-04,246312726.25636423,0.903990953058463
2022-10-05,247092196.90907425,0.903990953058463
2022-10-06,247871667.56178424,0.903990953058463
2022-10-07,256344386.04305875,0.9498533011678238
2022-10-08,264817104.5243333,0.9498533011678238
2022-10-09,273289823.0056078,0.9498533011678238
2022-10-10,281762541.4868823,0.9153750938760506
2022-10-11,280360571.1209725,0.9153750938760506
2022-10-12,278958600.7550627,0.9153750938760506
2022-10-13,277556630.3891529,0.9153750938760506
2022-10-14,276154660.02324307,0.9026221162089064
2022-10-15,269958882.39451647,0.9026221162089064
2022-10-16,263763104.76578984,0.9026221162089064
2022-10-17,257567327.1370632,0.9043243092982408
2022-10-18,251371549.5083366,0.9043243092982408
2022-10-19,248716216.23888236,0.9043243092982408
2022-10-20,246060882.96942812,0.9043243092982408
2022-10-21,243405549.69997385,0.9068013601595822
2022-10-22,240750216.4305196,0.9068013601595822
2022-10-23,251518241.1393403,0.9068013601595822
2022-10-24,262286265.84816098,0.9068013601595822
2022-10-25,273054290.5569817,0.915619790269966
2022-10-26,283822315.2658024,0.915619790269966
2022-10-27,274666756.708841,0.915619790269966
2022-10-28,265511198.15187967,0.915619790269966
2022-10-29,256355639.5949183,0.9758880142247344
2022-10-30,247200081.03795695,0.9758880142247344
2022-10-31,260475640.94555092,0.9758880142247344
2022-11-01,273751200.8531449,0.974672444705829
2022-11-02,287026760.7607389,0.974672444705829
2022-11-03,300302320.6683329,0.974672444705829
2022-11-04,291023476.8731189,0.974672444705829
2022-11-05,281744633.0779048,0.9641476676389172
2022-11-06,272465789.2826908,0.9641476676389172
2022-11-07,263186945.4874768,0.9641476676389172
2022-11-08,258610079.43298316,0.9641476676389172
2022-11-09,254033213.3784895,0.9803916010038504
2022-11-10,249456347.32399583,0.9803916010038504
2022-11-11,244879481.2695022,0.9803916010038504
2022-11-12,254473640.05058342,0.8253736880429595
2022-11-13,264067798.83166468,0.8253736880429595
2022-11-14,273661957.6127459,0.8253736880429595
2022-11-15,283256116.39382714,0.8253736880429595
2022-11-16,279601198.76293904,0.8075065245117068
2022-11-17,275946281.132051,0.8075065245117068
2022-11-18,272291363.5011629,0.8075065245117068
2022-11-19,268636445.8702748,0.8075065245117068
2022-11-20,266225204.96450073,0.818323595289639
2022-11-21,263813964.0587267,0.818323595289639
2022-11-22,261402723.15295267,0.818323595289639
2022-11-23,258991482.2471786,0.818323595289639
2022-11-24,256695458.4683916,0.7983631045952563
2022-11-25,254399434.68960455,0.7983631045952563
2022-11-26,252103410.9108175,0.7983631045952563
2022-11-27,249807387.1320305,0.7983631045952563
2022-11-28,257613867.97990644,0.8172964383546
2022-11-29,265420348.82778236,0.8172964383546
2022-11-30,273226829.6756583,0.8172964383546
2022-12-01,281033310.52353424,0.8172964383546
2022-12-02,277818877.2332324,0.8473714203057174
2022-12-03,274604443.9429305,0.8473714203057174
2022-12-04,271390010.65262866,0.8473714203057174
2022-12-05,268175577.3623268,0.8473714203057174
2022-12-06,265818891.4172874,0.8549093357062638
2022-12-07,263462205.47224802,0.8549093357062638
2022-12-08,261105519.5272086,0.8549093357062638
2022-12-09,258748833.5821692,0.8549093357062638
2022-12-10,264281292.19494584,0.847626524382762
2022-12-11,269813750.80772245,0.847626524382762
2022-12-12,275346209.4204991,0.847626524382762
2022-12-13,280878668.0332757,0.8509377153531208
2022-12-14,269388177.0682781,0.8509377153531208
2022-12-15,257897686.10328045,0.8509377153531208
2022-12-16,246407195.13828284,0.8509377153531208
2022-12-17,234916704.1732852,0.8744778692219476
2022-12-18,239034499.85720748,0.8744778692219476
2022-12-19,243152295.54112977,0.8744778692219476
2022-12-20,247270091.22505203,0.8744778692219476
2022-12-21,251387886.90897432,0.8359370077929661
2022-12-22,250508908.28341848,0.8359370077929661
2022-12-23,249629929.6578626,0.8359370077929661
2022-12-24,248750951.03230673,0.8359370077929661
2022-12-25,247871972.4067509,0.8469535420664436
2022-12-26,247871972.4067509,0.8469535420664436
2022-12-27,247871972.4067509,0.8469535420664436
2022-12-28,247871972.4067509,0.8469535420664436
2022-12-29,247871972.4067509,0.8402927943195047
2022-12-30,254464312.0984198,0.8402927943195047
2022-12-31,261056651.7900887,0.8402927943195047
2023-01-01,267648991.4817576,0.8402927943195047
2023-01-02,274241331.1734265,0.8374751854081128
2023-01-03,281947024.18768823,0.8374751854081128
2023-01-04,289652717.20194995,0.8374751854081128
2023-01-05,297358410.21621174,0.8492076077568512
2023-01-06,305064103.23047346,0.8492076077568512
2023-01-07,300403401.65334123,0.8492076077568512
2023-01-08,295742700.07620895,0.8492076077568512
2023-01-09,291081998.4990767,0.8592810446383942
2023-01-10,286421296.9219445,0.8592810446383942
2023-01-11,287268697.2086958,0.8592810446383942
2023-01-12,288116097.49544716,0.8835833444767747
2023-01-13,288963497.7821985,0.8835833444767747
2023-01-14,289810898.0689498,0.8835833444767747
2023-01-15,282760279.0867322,1.0569140763525249
2023-01-16,275709660.10451454,1.0569140763525249
2023-01-17,268659041.1222969,1.0569140763525249
2023-01-18,261608422.1400793,1.0569140763525249
2023-01-19,266747159.00354517,1.076902038498215
2023-01-20,271885895.8670111,1.076902038498215
2023-01-21,277024632.7304769,1.076902038498215
2023-01-22,282163369.5939428,1.076902038498215
2023-01-23,284032001.1806576,1.1619200422653797
2023-01-24,285900632.7673725,1.1619200422653797
2023-01-25,287769264.3540873,1.1619200422653797
2023-01-26,289637895.9408021,1.143208981927406
2023-01-27,284715457.5843314,1.143208981927406
2023-01-28,279793019.22786075,1.143208981927406
2023-01-29,274870580.8713901,1.143208981927406
2023-01-30,269948142.5149194,1.1656359862740495
2023-01-31,267502960.0646031,1.1656359862740495
2023-02-01,265057777.61428678,1.1656359862740495
2023-02-02,262612595.1639705,1.1656359862740495
2023-02-03,260167412.7136542,1.1787032401586786
2023-02-04,264568741.12422353,1.1787032401586786
2023-02-05,268970069.53479284,1.1787032401586786
2023-02-06,273371397.9453622,1.1787032401586786
2023-02-07,277772726.3559315,1.1704388211037475
2023-02-08,281195981.78637433,1.1704388211037475
2023-02-09,284619237.21681714,1.1704388211037475
2023-02-10,288042492.64726,1.1470375458222164
2023-02-11,291465748.0777028,1.1470375458222164
2023-02-12,297918175.64870596,1.1470375458222164
2023-02-13,304370603.2197091,1.1470375458222164
2023-02-14,310823030.79071224,1.1035763106096337
2023-02-15,317275458.3617154,1.1035763106096337
2023-02-16,316788839.5605471,1.1035763106096337
2023-02-17,316302220.75937885,1.232030786077048
